outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
case,AUG 2021,202133,30-49,all_types,"49,823","32,579,615","182,627","22,063,266",152.9269146,827.742366,5.412666359,,,,0
case,AUG 2021,202133,50-64,all_types,"37,790","29,498,383","80,942","11,438,120",128.108717,707.6512574,5.523833771,,,,0
case,AUG 2021,202133,65-79,all_types,"27,169","23,238,347.8","30,585","3,943,923.75",116.914508,775.4967372,6.633023997,,,,1
case,AUG 2021,202133,80+,all_types,"8,656","6,853,157.45","7,292","1,686,098.55",126.3067435,432.4776864,3.424026893,,,,1
case,AUG 2021,202133,all_ages_adj,Janssen,"17,020","9,205,197","510,347","67,718,964.3",184.8955541,753.624934,4.07594946,172.460408,755.4453165,4.380398523,0
case,AUG 2021,202133,all_ages_adj,Moderna,"43,917","43,765,915","510,347","67,718,964.3",100.3452116,753.624934,7.510322837,100.4848814,755.4453165,7.517999778,0
case,AUG 2021,202133,all_ages_adj,Pfizer,"86,974","61,321,899","510,347","67,718,964.3",141.8318764,753.624934,5.313508875,142.6536227,755.4453165,5.295661634,0
case,AUG 2021,202133,all_ages_adj,all_types,"148,207","114,371,644.3","510,347","67,718,964.3",129.5836927,753.624934,5.81573899,129.3073389,755.4453165,5.842246257,0
case,AUG 2021,202134,12-17,all_types,"4,819","5,964,019","94,165","9,604,284",80.80121811,980.4478918,12.13407316,,,,0
case,AUG 2021,202134,18-29,all_types,"22,352","16,783,234","126,717","18,209,972",133.18053,695.8659794,5.224982804,,,,0
case,AUG 2021,202134,30-49,all_types,"51,578","32,970,861","181,101","21,393,045",156.4351019,846.5414811,5.411454788,,,,0
case,AUG 2021,202134,50-64,all_types,"38,551","29,729,084","78,657","11,101,816",129.674362,708.5057075,5.463730044,,,,0
case,AUG 2021,202134,65-79,all_types,"27,547","23,316,904.8","29,954","3,826,616.75",118.1417527,782.7802458,6.625771398,,,,1
case,AUG 2021,202134,80+,all_types,"8,680","6,869,806.45","6,843","1,659,281.55",126.3499935,412.4074061,3.264008132,,,,1
case,AUG 2021,202134,all_ages_adj,Janssen,"17,371","9,339,300","517,437","65,795,015.3",185.9989507,786.4379963,4.228185124,178.0889601,781.6755958,4.389242295,0
case,AUG 2021,202134,all_ages_adj,Moderna,"46,304","44,013,334","517,437","65,795,015.3",105.2044819,786.4379963,7.475327877,107.9436257,781.6755958,7.241516956,0
case,AUG 2021,202134,all_ages_adj,Pfizer,"89,493","62,202,465","517,437","65,795,015.3",143.8737195,786.4379963,5.46616852,145.3904351,781.6755958,5.376389412,0
case,AUG 2021,202134,all_ages_adj,all_types,"153,527","115,633,909.3","517,437","65,795,015.3",132.7698778,786.4379963,5.923316413,133.7282597,781.6755958,5.845253633,0
case,SEP 2021,202135,12-17,all_types,"4,996","6,298,336","86,539","9,303,666",79.32253852,930.1602186,11.72630422,,,,0
case,SEP 2021,202135,18-29,all_types,"22,465","17,110,632","115,863","17,775,398",131.2926372,651.8166288,4.964609155,,,,0
case,SEP 2021,202135,30-49,all_types,"49,212","33,484,984","167,658","20,757,090",146.967369,807.7143761,5.495875592,,,,0
case,SEP 2021,202135,50-64,all_types,"36,592","30,028,487","73,040","10,781,039",121.8576214,677.4857229,5.559649984,,,,0
case,SEP 2021,202135,65-79,all_types,"26,704","23,422,017.8","28,439","3,712,413.75",114.0123803,766.0514672,6.719020035,,,,1
case,SEP 2021,202135,80+,all_types,"8,404","6,891,743.45","6,771","1,633,539.55",121.9430186,414.4986878,3.399117821,,,,1
case,SEP 2021,202135,all_ages_adj,Janssen,"16,341","9,466,539","478,310","63,963,146.3",172.6185251,747.7899817,4.332037835,173.4869799,746.1922694,4.301142771,0
case,SEP 2021,202135,all_ages_adj,Moderna,"44,954","44,331,732","478,310","63,963,146.3",101.4036627,747.7899817,7.374388277,105.6668796,746.1922694,7.061742264,0
case,SEP 2021,202135,all_ages_adj,Pfizer,"86,874","63,359,134","478,310","63,963,146.3",137.1136165,747.7899817,5.453798105,138.8371212,746.1922694,5.374587596,0
case,SEP 2021,202135,all_ages_adj,all_types,"148,373","117,236,200.3","478,310","63,963,146.3",126.5590318,747.7899817,5.908625965,127.6578587,746.1922694,5.84525134,0
case,SEP 2021,202136,12-17,all_types,"4,425","6,683,306","67,186","9,082,905",66.20974709,739.6972665,11.17202978,,,,0
case,SEP 2021,202136,18-29,all_types,"20,820","17,493,429","102,350","17,435,301",119.0161174,587.0274336,4.932335606,,,,0
case,SEP 2021,202136,30-49,all_types,"45,653","34,104,958","147,974","20,265,554",133.8603027,730.174956,5.454753512,,,,0
case,SEP 2021,202136,50-64,all_types,"34,121","30,376,638","65,941","10,539,513",112.326453,625.6550943,5.569971077,,,,0
case,SEP 2021,202136,65-79,all_types,"24,341","23,543,538.8","25,576","3,626,917.75",103.3871764,705.1717674,6.820688906,,,,1
case,SEP 2021,202136,80+,all_types,"7,731","6,916,902.45","6,214","1,614,324.55",111.7696838,384.9287927,3.443946332,,,,1
case,SEP 2021,202136,all_ages_adj,Janssen,"15,100","9,582,948","415,241","62,564,515.3",157.5715531,663.7004986,4.212057858,155.1368734,667.8515777,4.30491838,0
case,SEP 2021,202136,all_ages_adj,Moderna,"41,846","44,763,762","415,241","62,564,515.3",93.48186598,663.7004986,7.099778034,93.90537683,667.8515777,7.11196313,0
case,SEP 2021,202136,all_ages_adj,Pfizer,"79,912","64,693,381","415,241","62,564,515.3",123.5242289,663.7004986,5.373038996,125.3677668,667.8515777,5.327139461,0
case,SEP 2021,202136,all_ages_adj,all_types,"137,091","119,118,772.3","415,241","62,564,515.3",115.0876536,663.7004986,5.766913111,115.7551415,667.8515777,5.769519774,0
case,SEP 2021,202137,12-17,all_types,"4,258","7,079,845","55,642","8,861,189",60.14255962,627.9292768,10.44068095,,,,0
case,SEP 2021,202137,18-29,all_types,"18,799","17,898,829","87,644","17,059,527",105.0292173,513.7539863,4.89153399,,,,0
case,SEP 2021,202137,30-49,all_types,"42,254","34,760,346","126,792","19,720,027",121.5580535,642.9605801,5.289329349,,,,0
case,SEP 2021,202137,50-64,all_types,"31,936","30,732,365","57,705","10,279,674",103.9165063,561.3504864,5.401937638,,,,0
case,SEP 2021,202137,65-79,all_types,"23,515","23,665,270.8","23,566","3,536,985.75",99.36501551,666.2735353,6.705313051,,,,1
case,SEP 2021,202137,80+,all_types,"7,443","6,942,316.45","5,747","1,594,092.55",107.2120531,360.518591,3.362668473,,,,1
case,SEP 2021,202137,all_ages_adj,Janssen,"13,854","9,685,808","357,096","61,051,495.3",143.0340143,584.9095067,4.08930358,136.3472579,592.887396,4.348363181,0
case,SEP 2021,202137,all_ages_adj,Moderna,"39,561","45,268,817","357,096","61,051,495.3",87.39128306,584.9095067,6.692995986,85.89773025,592.887396,6.902247525,0
case,SEP 2021,202137,all_ages_adj,Pfizer,"74,572","66,045,308","357,096","61,051,495.3",112.9103675,584.9095067,5.180299378,114.0634296,592.887396,5.197874533,0
case,SEP 2021,202137,all_ages_adj,all_types,"128,205","121,078,972.3","357,096","61,051,495.3",105.8854379,584.9095067,5.523984395,105.7211632,592.887396,5.608029442,0
case,SEP 2021,202138,12-17,all_types,"3,920","7,388,137","46,098","8,687,761",53.05803073,530.6085193,10.00053172,,,,0
case,SEP 2021,202138,18-29,all_types,"15,151","18,249,993","70,438","16,751,682",83.01920993,420.4831491,5.064889794,,,,0
case,SEP 2021,202138,30-49,all_types,"37,861","35,317,601","104,061","19,276,544",107.2015056,539.8322438,5.03567782,,,,0
case,SEP 2021,202138,50-64,all_types,"28,426","31,020,559","47,694","10,071,669",91.63600179,473.5461422,5.16768664,,,,0
case,SEP 2021,202138,65-79,all_types,"20,868","23,761,866.8","19,797","3,464,460.55",87.82138279,571.4309548,6.506740576,,,,1
case,SEP 2021,202138,80+,all_types,"6,728","6,963,025.45","4,918","1,574,910.55",96.62466479,312.2717033,3.231801156,,,,1
case,SEP 2021,202138,all_ages_adj,Janssen,"12,099","9,759,098","293,006","59,827,027.1",123.9766216,489.7552397,3.950383817,117.3323517,498.1831054,4.245914261,0
case,SEP 2021,202138,all_ages_adj,Moderna,"34,832","45,739,115","293,006","59,827,027.1",76.15363787,489.7552397,6.431147,73.22218434,498.1831054,6.803718161,0
case,SEP 2021,202138,all_ages_adj,Pfizer,"65,887","67,123,612","293,006","59,827,027.1",98.15770939,489.7552397,4.98947299,98.88268236,498.1831054,5.038122889,0
case,SEP 2021,202138,all_ages_adj,all_types,"112,954","122,701,182.3","293,006","59,827,027.1",92.05616273,489.7552397,5.320178739,91.48347139,498.1831054,5.4456078,0
case,SEP 2021,202139,12-17,all_types,"3,639","7,670,527","38,201","8,548,709",47.44132965,446.8627953,9.419272154,,,,0
case,SEP 2021,202139,18-29,all_types,"13,986","18,645,722","58,908","16,481,644",75.00916296,357.4158015,4.764961871,,,,0
case,SEP 2021,202139,30-49,all_types,"36,809","35,943,264","89,441","18,875,168",102.4086182,473.855385,4.627104567,,,,0
case,SEP 2021,202139,50-64,all_types,"27,501","31,333,651","41,935","9,877,545",87.76825912,424.5488125,4.837156584,,,,0
case,SEP 2021,202139,65-79,all_types,"20,258","23,864,958.8","17,899","3,323,483.55",84.88596259,538.561414,6.344528559,,,,1
case,SEP 2021,202139,80+,all_types,"6,327","6,984,626.45","4,450","1,533,550.55",90.58465825,290.176284,3.203371185,,,,1
case,SEP 2021,202139,all_ages_adj,Janssen,"11,325","9,844,911","250,834","58,640,100.1",115.0340516,427.7516573,3.718478584,107.8573414,439.4839711,4.074678326,0
case,SEP 2021,202139,all_ages_adj,Moderna,"33,707","46,255,961","250,834","58,640,100.1",72.87060796,427.7516573,5.87001631,71.98023316,439.4839711,6.105620277,0
case,SEP 2021,202139,all_ages_adj,Pfizer,"63,398","68,262,416","250,834","58,640,100.1",92.87394692,427.7516573,4.605722826,93.36960883,439.4839711,4.70692741,0
case,SEP 2021,202139,all_ages_adj,all_types,"108,520","124,442,749.3","250,834","58,640,100.1",87.20475934,427.7516573,4.905141193,86.30895096,439.4839711,5.091986013,0
case,OCT 2021,202140,12-17,all_types,"3,425","7,909,024","31,687","8,429,770",43.30496405,375.8940042,8.680159711,,,,0
case,OCT 2021,202140,18-29,all_types,"13,111","19,016,940","51,457","16,244,479",68.94379432,316.766084,4.594555422,,,,0
case,OCT 2021,202140,30-49,all_types,"34,628","36,511,033","78,776","18,525,553",94.84256444,425.2288717,4.483523555,,,,0
case,OCT 2021,202140,50-64,all_types,"26,088","31,618,372","37,623","9,704,480",82.50899192,387.686924,4.698723314,,,,0
case,OCT 2021,202140,65-79,all_types,"19,035","23,960,532.8","16,248","3,204,938.55",79.4431416,506.9675985,6.381514984,,,,1
case,OCT 2021,202140,80+,all_types,"6,078","7,004,461.45","4,045","1,495,552.55",86.77326649,270.468597,3.116957653,,,,1
case,OCT 2021,202140,all_ages_adj,Janssen,"10,637","9,923,732","219,836","57,604,773.1",107.1874976,381.6280981,3.560378837,99.49371515,395.2878296,3.972992958,0
case,OCT 2021,202140,all_ages_adj,Moderna,"32,428","46,671,919","219,836","57,604,773.1",69.48075137,381.6280981,5.492572987,66.43876683,395.2878296,5.949656331,0
case,OCT 2021,202140,all_ages_adj,Pfizer,"59,167","69,345,166","219,836","57,604,773.1",85.32245781,381.6280981,4.472774319,85.74335132,395.2878296,4.610128057,0
case,OCT 2021,202140,all_ages_adj,all_types,"102,365","126,020,363.3","219,836","57,604,773.1",81.22893583,381.6280981,4.698179217,80.19648168,395.2878296,4.928992163,0
case,OCT 2021,202141,12-17,all_types,"3,026","8,092,029","25,957","8,328,697",37.39482397,311.6573937,8.334238823,,,,0
case,OCT 2021,202141,18-29,all_types,"11,973","19,322,242","43,383","16,032,826",61.96485894,270.5886037,4.366807385,,,,0
case,OCT 2021,202141,30-49,all_types,"31,276","36,972,391","67,342","18,216,540",84.592852,369.6750316,4.370050458,,,,0
case,OCT 2021,202141,50-64,all_types,"23,562","31,851,035","32,832","9,546,436",73.97561806,343.9189243,4.649084838,,,,0
case,OCT 2021,202141,65-79,all_types,"16,702","24,066,976.8","14,523","3,109,275.25",69.39799768,467.0863411,6.730544926,,,,1
case,OCT 2021,202141,80+,all_types,"5,446","7,029,088.45","3,806","1,462,485.55",77.47804056,260.2418875,3.358911579,,,,1
case,OCT 2021,202141,all_ages_adj,Janssen,"9,517","9,994,193","187,843","56,696,259.8",95.22529733,331.314624,3.47927109,86.27823896,346.3649277,4.014510865,0
case,OCT 2021,202141,all_ages_adj,Moderna,"29,978","47,004,211","187,843","56,696,259.8",63.77726455,331.314624,5.194870404,61.26179907,346.3649277,5.653848449,0
case,OCT 2021,202141,all_ages_adj,Pfizer,"52,389","70,255,964","187,843","56,696,259.8",74.56875832,331.314624,4.443075512,75.43364415,346.3649277,4.591650471,0
case,OCT 2021,202141,all_ages_adj,all_types,"91,985","127,333,762.3","187,843","56,696,259.8",72.23928546,331.314624,4.586349684,71.40189245,346.3649277,4.850920835,0
case,OCT 2021,202142,12-17,all_types,"3,038","8,248,352","22,523","8,240,171",36.83159982,273.3317063,7.421119574,,,,0
case,OCT 2021,202142,18-29,all_types,"11,207","19,594,229","40,021","15,840,610",57.19541198,252.6480988,4.417279115,,,,0
case,OCT 2021,202142,30-49,all_types,"30,358","37,383,909","61,713","17,935,938",81.20606114,344.0745614,4.237055172,,,,0
case,OCT 2021,202142,50-64,all_types,"23,009","32,057,849","29,723","9,393,999",71.77337444,316.4041214,4.408377394,,,,0
case,OCT 2021,202142,65-79,all_types,"15,229","24,163,970.8","13,343","3,043,950.55",63.0235822,438.3448345,6.955251022,,,,1
case,OCT 2021,202142,80+,all_types,"5,039","7,052,855.45","3,499","1,431,570.55",71.44623955,244.4168749,3.420990054,,,,1
case,OCT 2021,202142,all_ages_adj,Janssen,"9,159","10,060,283","170,822","55,886,239.1",91.04117648,305.6602175,3.357384311,82.39008066,320.6185045,3.891469725,0
case,OCT 2021,202142,all_ages_adj,Moderna,"29,104","47,251,833","170,822","55,886,239.1",61.59337776,305.6602175,4.962550011,58.19776028,320.6185045,5.509121021,0
case,OCT 2021,202142,all_ages_adj,Pfizer,"49,410","71,109,578","170,822","55,886,239.1",69.48431054,305.6602175,4.398981801,70.49454229,320.6185045,4.548132297,0
case,OCT 2021,202142,all_ages_adj,all_types,"87,880","128,501,165.3","170,822","55,886,239.1",68.38848491,305.6602175,4.469469063,67.81331408,320.6185045,4.727958055,0
case,OCT 2021,202143,12-17,all_types,"3,100","8,376,194","22,696","8,162,535",37.00964901,278.0508751,7.512929264,,,,0
case,OCT 2021,202143,18-29,all_types,"12,562","19,833,365","41,702","15,653,211",63.337714,266.4117924,4.206211049,,,,0
case,OCT 2021,202143,30-49,all_types,"32,462","37,738,444","62,073","17,633,726",86.01838486,352.0129552,4.092299056,,,,0
case,OCT 2021,202143,50-64,all_types,"24,123","32,236,755","30,209","9,198,854",74.83073281,328.3996028,4.388565907,,,,0
case,OCT 2021,202143,65-79,all_types,"15,195","24,245,347.8","12,940","2,929,398.1",62.67181698,441.7289681,7.048287243,,,,1
case,OCT 2021,202143,80+,all_types,"5,238","7,074,057.45","3,608","1,373,814.55",74.04520018,262.6264222,3.546839248,,,,1
case,OCT 2021,202143,all_ages_adj,Janssen,"9,668","10,124,633","173,228","54,951,538.65",95.48988097,315.2377609,3.301268759,93.02967403,329.9855871,3.547100326,0
case,OCT 2021,202143,all_ages_adj,Moderna,"31,640","47,486,780","173,228","54,951,538.65",66.62907024,315.2377609,4.731234576,63.61296208,329.9855871,5.187395403,0
case,OCT 2021,202143,all_ages_adj,Pfizer,"51,032","71,813,378","173,228","54,951,538.65",71.06196843,315.2377609,4.436096661,72.75253485,329.9855871,4.535726318,0
case,OCT 2021,202143,all_ages_adj,all_types,"92,680","129,504,163.3","173,228","54,951,538.65",71.56526684,315.2377609,4.40489884,71.41470621,329.9855871,4.620695156,0
case,NOV 2021,202144,12-17,all_types,"3,724","8,483,478","24,154","8,082,820",43.89709032,298.8313485,6.807543422,,,,0
case,NOV 2021,202144,18-29,all_types,"16,404","20,043,976","44,238","15,468,473",81.8400501,285.9881515,3.494476741,,,,0
case,NOV 2021,202144,30-49,all_types,"37,307","38,054,572","64,388","17,334,513",98.03552645,371.4439512,3.788870878,,,,0
case,NOV 2021,202144,50-64,all_types,"25,809","32,395,707","30,776","9,006,022",79.66796341,341.7269023,4.289389206,,,,0
case,NOV 2021,202144,65-79,all_types,"15,084","24,318,992.8","13,012","2,848,964.5",62.02559507,456.7273478,7.363530285,,,,1
case,NOV 2021,202144,80+,all_types,"5,115","7,094,481.45","3,455","1,333,122.6",72.09829268,259.1659612,3.594619949,,,,1
case,NOV 2021,202144,all_ages_adj,Janssen,"11,193","10,191,886","180,023","54,073,915.1",109.822657,332.9202253,3.031434811,104.9475762,347.0600054,3.306984478,0
case,NOV 2021,202144,all_ages_adj,Moderna,"34,497","47,703,186","180,023","54,073,915.1",72.31592456,332.9202253,4.603691751,71.80774182,347.0600054,4.833183673,0
case,NOV 2021,202144,all_ages_adj,Pfizer,"57,449","72,416,933","180,023","54,073,915.1",79.33089351,332.9202253,4.196602491,82.4242269,347.0600054,4.21065527,0
case,NOV 2021,202144,all_ages_adj,all_types,"103,443","130,391,207.3","180,023","54,073,915.1",79.33280332,332.9202253,4.196501465,80.86847336,347.0600054,4.29166016,0
case,NOV 2021,202145,12-17,all_types,"4,156","8,575,726","26,204","7,985,293",48.46236925,328.1532688,6.771300575,,,,0
case,NOV 2021,202145,18-29,all_types,"17,202","20,228,254","47,561","15,292,738",85.03947004,311.0038242,3.6571703,,,,0
case,NOV 2021,202145,30-49,all_types,"42,183","38,341,929","70,851","17,051,948",110.0179388,415.5009152,3.776665147,,,,0
case,NOV 2021,202145,50-64,all_types,"29,318","32,549,376","34,380","8,823,859",90.07238726,389.6254462,4.325692458,,,,0
case,NOV 2021,202145,65-79,all_types,"15,671","24,423,732.8","14,194","2,777,492.5",64.16300133,511.0364834,7.964659896,,,,1
case,NOV 2021,202145,80+,all_types,"5,541","7,124,502.45","3,776","1,297,971.45",77.77385212,290.9154897,3.740530805,,,,1
case,NOV 2021,202145,all_ages_adj,Janssen,"12,427","10,268,290","196,966","53,229,301.95",121.023072,370.0330322,3.057541228,116.3652237,387.2570743,3.327945084,0
case,NOV 2021,202145,all_ages_adj,Moderna,"38,196","47,957,028","196,966","53,229,301.95",79.64630335,370.0330322,4.64595363,79.94973638,387.2570743,4.843756738,0
case,NOV 2021,202145,all_ages_adj,Pfizer,"63,226","72,939,227","196,966","53,229,301.95",86.6831232,370.0330322,4.268801336,90.12812662,387.2570743,4.296739418,0
case,NOV 2021,202145,all_ages_adj,all_types,"114,071","131,243,520.3","196,966","53,229,301.95",86.91552907,370.0330322,4.257386869,88.73714767,387.2570743,4.364091978,0
case,NOV 2021,202146,12-17,all_types,"4,699","8,656,763","27,452","7,881,938",54.28125964,348.2899764,6.416394512,,,,0
case,NOV 2021,202146,18-29,all_types,"18,477","20,399,604","49,470","15,105,624",90.57528764,327.4939188,3.615709399,,,,0
case,NOV 2021,202146,30-49,all_types,"46,097","38,612,999","76,538","16,747,040",119.3820765,457.0240472,3.828246758,,,,0
case,NOV 2021,202146,50-64,all_types,"32,631","32,698,566","38,312","8,619,296",99.79336709,444.4910582,4.454114248,,,,1
case,NOV 2021,202146,65-79,all_types,"16,777","24,522,065.8","16,172","2,704,833.5",68.41593256,597.8926244,8.739084627,,,,1
case,NOV 2021,202146,80+,all_types,"5,550","7,153,180.45","4,379","1,265,956.45",77.58786513,345.904474,4.458229047,,,,1
case,NOV 2021,202146,all_ages_adj,Janssen,"13,531","10,357,394","212,323","52,324,687.95",130.6409701,405.779773,3.106068278,119.480023,429.7696947,3.597000434,0
case,NOV 2021,202146,all_ages_adj,Moderna,"40,551","48,204,792","212,323","52,324,687.95",84.12234203,405.779773,4.823686113,83.87037599,429.7696947,5.124213283,0
case,NOV 2021,202146,all_ages_adj,Pfizer,"69,880","73,402,373","212,323","52,324,687.95",95.20128184,405.779773,4.262335183,98.90197919,429.7696947,4.345410458,0
case,NOV 2021,202146,all_ages_adj,all_types,"124,231","132,043,178.3","212,323","52,324,687.95",94.08361844,405.779773,4.31296946,96.09895897,429.7696947,4.472157652,0
case,NOV 2021,202147,12-17,all_types,"3,835","8,725,520","19,980","7,800,912",43.95153527,256.1238994,5.827416444,,,,0
case,NOV 2021,202147,18-29,all_types,"16,622","20,553,227","42,956","14,914,433",80.87294516,288.0163128,3.561343194,,,,0
case,NOV 2021,202147,30-49,all_types,"42,359","38,853,665","68,053","16,453,837",109.0218902,413.5995756,3.793729633,,,,0
case,NOV 2021,202147,50-64,all_types,"29,787","32,830,040","35,120","8,409,203",90.73092814,417.6376762,4.603035424,,,,1
case,NOV 2021,202147,65-79,all_types,"15,203","24,600,996.8","15,276","2,652,689.5",61.79830892,575.8683781,9.318513535,,,,1
case,NOV 2021,202147,80+,all_types,"5,104","7,177,315.45","4,273","1,242,294.45",71.11293959,343.9603228,4.83681767,,,,1
case,NOV 2021,202147,all_ages_adj,Janssen,"12,196","10,441,268","185,658","51,473,368.95",116.8057366,360.6874852,3.087926121,108.2004845,389.1221766,3.596307156,0
case,NOV 2021,202147,all_ages_adj,Moderna,"36,288","48,416,959","185,658","51,473,368.95",74.94894506,360.6874852,4.812442455,72.99001658,389.1221766,5.331169862,0
case,NOV 2021,202147,all_ages_adj,Pfizer,"64,214","73,804,279","185,658","51,473,368.95",87.00579542,360.6874852,4.145557011,90.48905177,389.1221766,4.300212777,0
case,NOV 2021,202147,all_ages_adj,all_types,"112,910","132,740,764.3","185,658","51,473,368.95",85.06053181,360.6874852,4.240362451,86.680923,389.1221766,4.489132823,0
case,DEC 2021,202148,12-17,all_types,"6,839","8,790,924","33,636","7,722,999",77.79614521,435.5302908,5.598353101,,,,0
case,DEC 2021,202148,18-29,all_types,"27,749","20,699,100","68,915","14,727,972",134.0589687,467.9191405,3.490397882,,,,0
case,DEC 2021,202148,30-49,all_types,"61,599","39,082,919","99,349","16,153,230",157.6110525,615.0410785,3.902271247,,,,0
case,DEC 2021,202148,50-64,all_types,"42,853","32,961,816","49,719","8,197,969.3",130.0080068,606.4794607,4.664939302,,,,1
case,DEC 2021,202148,65-79,all_types,"20,833","24,675,559.8","20,519","2,588,801.5",84.4276692,792.6061539,9.387990471,,,,1
case,DEC 2021,202148,80+,all_types,"6,445","7,200,520.45","5,394","1,218,263.45",89.50741887,442.7613748,4.946644428,,,,1
case,DEC 2021,202148,all_ages_adj,Janssen,"17,811","10,520,547","277,532","50,609,235.25",169.2972808,548.3821256,3.239166766,158.0554498,579.4152778,3.665898762,0
case,DEC 2021,202148,all_ages_adj,Moderna,"51,704","48,618,730","277,532","50,609,235.25",106.3458465,548.3821256,5.15659185,107.3307843,579.4152778,5.398407192,0
case,DEC 2021,202148,all_ages_adj,Pfizer,"96,481","74,193,470","277,532","50,609,235.25",130.0397461,548.3821256,4.21703473,135.6214965,579.4152778,4.272296743,0
case,DEC 2021,202148,all_ages_adj,all_types,"166,318","133,410,839.3","277,532","50,609,235.25",124.6660323,548.3821256,4.398809486,128.8102445,579.4152778,4.498208045,0
case,DEC 2021,202149,5-11,all_types,28,"217,699","45,768","17,299,929",12.86179542,264.555999,20.56913444,,,,0
case,DEC 2021,202149,12-17,all_types,"6,931","9,221,302","31,784","7,790,876",75.16292168,407.9643932,5.427734634,,,,0
case,DEC 2021,202149,18-29,all_types,"26,840","21,757,581","62,273","14,855,543",123.3593018,419.1903319,3.398125037,,,,0
case,DEC 2021,202149,30-49,all_types,"55,753","40,888,812","91,354","16,121,209",136.3527021,566.6696586,4.155910738,,,,0
case,DEC 2021,202149,50-64,all_types,"38,719","34,442,406","46,886","8,087,763.3",112.4166529,579.7152842,5.156845265,,,,1
case,DEC 2021,202149,65-79,all_types,"17,715","25,638,943.8","19,680","2,592,621.9",69.09410988,759.0771335,10.98613377,,,,1
case,DEC 2021,202149,80+,all_types,"5,592","7,485,282.45","5,230","1,225,496.65",74.70659975,426.7657525,5.712557577,,,,1
case,DEC 2021,202149,all_ages_adj,Janssen,"16,103","10,980,081","302,975","67,956,093.2",146.6564773,445.8393438,3.040024907,119.4302472,509.862939,4.269127387,0
case,DEC 2021,202149,all_ages_adj,Moderna,"47,214","50,760,616","302,975","67,973,438.85",93.01305563,445.7255733,4.792075373,125.9679178,509.6557641,4.045917192,0
case,DEC 2021,202149,all_ages_adj,Pfizer,"88,041","77,833,237","302,975","67,973,438.85",113.1149152,445.7255733,3.940466849,106.5886587,509.6557641,4.781519632,0
case,DEC 2021,202149,all_ages_adj,all_types,"151,578","139,652,026.3","302,975","67,973,438.85",108.5397785,445.7255733,4.106564242,102.0662372,509.6557641,4.993382513,0
case,DEC 2021,202150,5-11,all_types,629,"999,251","53,785","16,882,209",62.94714741,318.5898244,5.061227354,,,,0
case,DEC 2021,202150,12-17,all_types,"14,749","9,312,519","38,351","7,706,362",158.3782004,497.6537567,3.142185955,,,,0
case,DEC 2021,202150,18-29,all_types,"68,370","21,886,846","94,461","14,615,192",312.3794082,646.3206231,2.069024418,,,,0
case,DEC 2021,202150,30-49,all_types,"102,019","41,090,824","119,692","15,794,303",248.2768416,757.8175498,3.052308645,,,,0
case,DEC 2021,202150,50-64,all_types,"53,245","34,564,852","51,554","7,888,144",154.0437668,653.5631195,4.242710583,,,,1
case,DEC 2021,202150,65-79,all_types,"21,268","25,696,903.8","19,956","2,541,714.9",82.76483488,785.1391987,9.486386336,,,,1
case,DEC 2021,202150,80+,all_types,"5,544","7,501,217.45","4,978","1,205,285.65",73.90800276,413.0141266,5.588219288,,,,1
case,DEC 2021,202150,all_ages_adj,Janssen,"24,460","11,047,574","382,777","66,616,067.55",221.4060752,574.601615,2.595238701,234.7572903,640.0107703,2.726265793,0
case,DEC 2021,202150,all_ages_adj,Moderna,"79,699","50,933,950","382,777","66,633,210.55",156.4751997,574.4537849,3.671212983,229.1590606,639.7701605,2.791816997,0
case,DEC 2021,202150,all_ages_adj,Pfizer,"161,397","78,993,026","382,777","66,633,210.55",204.3180369,574.4537849,2.811566681,204.7488509,639.7701605,3.124658125,0
case,DEC 2021,202150,all_ages_adj,all_types,"265,824","141,052,413.3","382,777","66,633,210.55",188.4576051,574.4537849,3.048185742,192.6019373,639.7701605,3.321722354,0
case,DEC 2021,202151,5-11,all_types,"3,869","1,957,309","69,128","16,490,941",197.6693511,419.1877225,2.120651078,,,,0
case,DEC 2021,202151,12-17,all_types,"39,517","9,413,708","54,790","7,610,585",419.7814506,719.9183768,1.714983775,,,,0
case,DEC 2021,202151,18-29,all_types,"159,104","22,033,880","179,163","14,331,881",722.0879845,"1,250.101086",1.731230976,,,,0
case,DEC 2021,202151,30-49,all_types,"233,322","41,321,120","212,953","15,457,606",564.6555563,"1,377.658351",2.439820765,,,,0
case,DEC 2021,202151,50-64,all_types,"116,783","34,705,795","80,377","7,682,504",336.4942368,"1,046.234405",3.109219388,,,,1
case,DEC 2021,202151,65-79,all_types,"41,371","25,761,382.8","27,970","2,492,312.9",160.5930874,"1,122.250741",6.988163435,,,,1
case,DEC 2021,202151,80+,all_types,"9,194","7,518,899.45","7,028","1,186,073.65",122.2785337,592.5433045,4.845848952,,,,1
case,DEC 2021,202151,all_ages_adj,Janssen,"46,690","11,126,530","631,409","65,216,845.55",419.6276827,968.1685685,2.307208529,353.0686826,"1,082.933201",3.067202656,0
case,DEC 2021,202151,all_ages_adj,Moderna,"180,707","51,131,994","631,409","65,251,903.55",353.4127771,967.648399,2.738011927,421.3582748,"1,082.256988",2.56849587,0
